"","product_name","fat_100g","saturatedFat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","sodium_100g"
"794","12 Sausage Patties",35.71,10.71,3.57,0,0,17.86,0.893
"795","12 Soft Kaiser Rolls Enriced",4.65,1.16,67.44,6.98,2.3,13.95,0.465
"798","12 SushMakKawaï",6,2,21.8,4.9,1.6,6.1,0.56
"799","12 Taco Shell",27,2.3,59,1,3.6,5.4,0
"801","12 Tartelettes à la Fraise",15,7.5,70.6,30.9,1.4,5.1,0.210629921259843
"802","12 Tartelettes goût Chocolat Noisettes",23,13,64,30,3.5,6.1,0.196850393700787
"803","12 Tartines apéritives",13.5,7.2,19.9,7.5,3.8,8.3,0.42
"805","12 vegetable stock cubes",5,2.4,40.9,9,2.3,10.6,13.4370078740157
"807","120G Galettes Bretonnes",23.1,15.1,67.5,26,0,6.8,0.295275590551181
"809","120G Poulpe Ravigote Ramirez",6,0.8,2.5,0,0,20,0.47244094488189
"810","125G Barre Cereales Pommes Grand Jury",4.6,0.6,76.3,19.3,2.7,5.9,0.15748031496063
"815","125G Grissini Sesame",7.8,1,65.3,0.3,6.4,13,0.78740157480315
"817","125G Noix De Cajou Non Sale Grand Jury",49,8.9,24,6.7,5.9,20,0.0118110236220472
"820","12g Protein Recovery BaCookies & Cream Caramel Crisp",16.07,8.04,53.57,35.71,0,21.43,0.321
"823","133 Tree Chili Pods",0,0,0,0,0,0,0
"824","135G Tete Brule Pomme Verquin",0,0,87.1,64.1,0,0,0.62992125984252
"828","14 Garden Vegetable Soup",0,0,7.5,2.5,1.7,1.25,0.2
"830","14 gaufrettes saveur vanille",27.5,16.5,61,38,1.6,7.5,0.15748031496063
"831","14 Grain Bread",2.86,0,48.57,8.57,5.7,11.43,0.6
"832","14 Heart Lollipops",0,0,100,68.75,0,0,0
"836","14 mini financiers aux amandes pur beurre",28,15,47,38,1.4,9.1,0.2
"839","14G Pastilles Sans Sucre Melon",0,0,94.5,0,0,0.5,0
"840","14g Protein + Omega-3s Chocolate Peanut Crisp Bar",14,4,42,10,14,28,0.24
"846","15 Bâtonnets Panés de Poisson Blanc - Surgelés",8.1,0.9,17,0.9,0.5,12,0.3
"849","15 Carrés De Chocolat Noir Avec éclats De Fèves De Cacao",40,25,31,27,0,8.5,0.0078740157480315
"858","15 mini-speed",0.9,0,19,19,0.3,0.08,0.0078740157480315
"868","16-1 Link-Brown Sugar Breakfast Sausage",17.86,7.14,9.52,5.95,0,14.29,0.774
"869","16 Bean SouHam",1.39,0,61.11,2.78,27.8,22.22,0.361
"871","16 Bean Soup Mix With Cajun Seasoning",1.11,0,60,4.44,20,22.22,0.489
"874","16 Country Sausage & Biscuits",16.67,5.95,35.71,2.38,1.2,11.9,0.298
"878","16 milano salami slices",32,12,1,0.5,0.5,27,1.49606299212598
"879","16 mini-barres chocolatées",32.6,21.8,54,54,0.8,8.1,0.0996
"881","16 mini blinis",11.3,1.7,38.5,6.3,2.1,5.7,0.578740157480315
"882","16 Mini Blinis",8.75,1.3,31.5,1.5,3.35,8.05,0.393700787401575
"883","16 mini cajes",21.1,5.1,54.2,28,1.7,5.7,0.141732283464567
"885","16 mini nems - poulementhlégumecoriandre",9,1,26,2,2.3,7,0.393700787401575
"888","16 Paquets De Biscuits Sans Sucre Nature Fibre & Diet",17,1.7,65,0.5,9.3,6.1,0.255905511811024
"889","16 Pots Pomme",0.6,0.22,12,10.9,1.5,0.4,0
"891","16 tubes aux fruits",0.8,0.8,22,22,0.5,0.5,0.0393700787401575
"895","1688 Mehrkorn",4.9,0.8,35,2.3,6.9,7.7,0.512
"903","18 Cornets Simples",4.1,2.6,76.8,2.2,2.9,11,0.118110236220472
"905","18 marrons glacés",0.8,0.1,76,56,4.8,0.8,0.0197
"906","18 Mini Candy Canes",0,0,100,93.75,0,0,0
"907","18 oeufs de cailles durs",11.9,5.4,1.8,0,0,13.4,0.118110236220472
"909","18 Petits Pains Azymes à la Farine Complète",1.5,0.3,73.8,1.5,8,10.5,0.005
"910","18 RabbitFelicitas GranolOrganic CherrChia & Vanilla",20.69,1.72,62.07,13.79,6.9,10.34,0
"915","180 SnackCranberry Pomegranate Trail Mix Crunch",39.29,5.36,39.29,17.86,3.6,14.29,0.339
"920","180 SnackTrail Mix CruncBlueberry Pomegranate",39.29,5.36,39.29,17.86,3.6,14.29,0.339
"921","180G BQ 6 Aiguillette De Poulet Panees Le Gaulois",8.4,0.96,16,1.4,0.7,16,0.393700787401575
"925","1881",1.1,0.1,71,3.5,3,12,0.00393700787401575
"929","19G Kit Cuisson Potatoes Paprika Knorr",1.5,0.7,19,1,3,2.5,0.334645669291339
"930","19th Hole Mix",43.75,6.25,28.12,9.38,3.1,12.5,0.656
"933","1L Huile Risso'line",100,11,0,0,0,0.01,0
"936","1L Soupe Poisson Mediteraneenne Reflets De France",2.4,0.5,0.5,0.5,1.5,3.3,0.346456692913386
"939","2 % Reduced Fat Milk",2.08,1.25,10.8333333333333,9.72333333333333,0.266666666666667,3.47,0.072
"942","2 baguettes fromages",15,5.1,31,3.2,2.1,12,0.590551181102362
"943","2 Baguettes précuites",1,0.21,52,5.1,2.2,8.2,0.53
"945","2 bananes",0.3,0.1,23,12,2.6,1.1,0.001
"946","2 barres pâtissières emballées individuellement",11.6,1,57.5,30.1,1.6,5,0.413385826771654
"951","2 boudins de poissons et de saint jacques",15.6,2.3,6.4,0.3,3,9.7,0.618110236220472
"954","2 brioches façon pain perdu",14,9,33.9,12.9,1.5,6.6,0.236220472440945
"955","2 British beef ribeye steak",12.7,5.6,0,0,0,21.6,0.06
"958","2 brochettes royal grill volaille à la provencale",0.3,0.1,2,1.1,0.3,17.5,0.27
"960","2 Burgers à la Montagnarde",13.3,6.4,19.6,1.1,1.3,15.4,0.384251968503937
"961","2 burgers aux épinards",9,1.3,29.7,3.6,5.9,6.6,0.480314960629921
"965","2 cassolettes de noix de Saint-Jacques sans corail et langoustines",4.8,3.4,7.8,1.5,1.1,6.4,0.358267716535433
"967","2 Cheeseburgers surgelés",12.5,5.5,22.6,3,1.6,13,0.440944881889764
"969","2 chocolate & vanilla Cheesecakes",27.3,15,34,23.1,1.9,4.2,0.118110236220472
"970","2 Clafoutis aux tomates et aux fromages de chèvre et de brebis",11.5,7.7,13,6.1,1.3,5.8,0.393700787401575
"972","2 coeurs fondants au chocolat Gü",25.8,14.8,42.8,37.3,3.1,6.2,0.0394
"973","2 Cookies au chocolat et à la noisette",25.3,13.2,58.1,36.8,2.4,7.6,0.421259842519685
"974","2 Coquilles aux Noix de Saint-Jacques et au Vin de Sancerre",8.4,5.8,5.9,2.3,0.2,8.8,0.366141732283465
"976","2 Coquilles de Noix de St-Jacques de la baie de St-Brieuc",6.3,3.7,7.7,2.2,1,7.3,0.255905511811024
"978","2 Cordons Bleus",13.8,3.8,14.2,0.3,0.7,18.9,1.2
"981","2 Cordons Bleus de poulet",15,3.4,14,2,1.4,10,0.511811023622047
"982","2 Cordons bleus de poulet et comté AOP",10.2,3.3,10.1,0.5,0.8,19,0.460629921259842
"984","2 coupes glacées Limoncello",4,3.4,32.3,27.3,0.03,0.7,0.00393700787401575
"985","2 Coupes Pâtissières TiramisBoîte De 160 Grammes",19,13,22,14,0.7,3.5,0.062992125984252
"986","2 creams passionnels au citron",12,7.5,31,26,0.4,3.6,0.0748031496062992
"987","2 Crêpes au Maroilles",9.8,6,15.9,6.1,1.3,6.7,0.393700787401575
"988","2 croque-monsieur",13.9,6.2,29.5,3.5,10.1,10.3,0.653543307086614
"989","2 croque-monsieur à l'emmental et au jambon",8,4.7,21.6,2.6,1.5,8.2,0.586614173228346
"990","2 Croque-monsieur à poêler",11.2,6,28.9,3.5,2.4,12.2,0.5
"992","2 croques au fromage fondant",13.8,4.1,16.5,0.9,2.4,13,0.523622047244095
"993","2 Crottins de chèvre",21,16,0,0,0,19,0.551181102362205
"1002","2 dos de Cabillaud surgelés",0.6,0.1,0,0,0,17.7,0.07
"1006","2 éclairs chocolat",9,5.8,30.9,19.4,1.9,4.2,0.170984251968504
"1007","2 en 1",26.25,23.75,47.5,6.25,8.75,5,0.488188976377953
"1008","2 entremets chocolat",24.1,15.3,40.3,28.9,4.5,6.6,0.047244094488189
"1015","2 filets de cabillaud en croûte d'amandbeurrpersiéchalote surgelés",9.2,4,6.8,1,0.9,15.7,0.295275590551181
"1019","2 Filets de Poulet de Classe A",1.2,0.3,0.5,0.5,0.5,24,0.0433070866141732
"1020","2 Flamm'kueche Thiriet",15,8.6,22,2.3,1.9,6,0.511811023622047
"1021","2 Flammekueche",16,8.9,22.5,2,1.5,6.2,0.523622047244094
"1023","2 Flammekueches",11.5,4.9,19.8,8.7,1.8,6.7,0.440944881889764
"1029","2 Galettes  Jambon Emmental Mozzarella",6.7,4.4,20.6,2,1.1,8.7,0.52755905511811
"1033","2 galettes au sarrasin jambon - emmental",10.6,6.7,15.1,8.5,1.8,11.6,0.39
"1035","2 Galettes Brebis - Figues",6,2.9,39,4.8,4.1,6.7,0.590551181102362
"1037","2 galettes chèvre",4.7,2.5,21.4,1.9,0,5.8,0.511811023622047
"1038","2 galettes de  cereales",5.2,0.6,26.1,3,4.6,5.5,0.440944881889764
"1040","2 galettes de céréales - épinards & pignons de pin",8.1,1,26.1,3,5.5,5.5,0.381889763779528
"1045","2 Galettes de Céréales Ratatouille",6.6,1.2,27.1,1.1,2.4,3.7,0.334645669291339
"1048","2 Galettes De Riz Au Chocolat Noir Bio",23,14,62,27,4.9,7.2,0.00393700787401575
"1049","2 Galettes de Sarrasin Noix de Saint-Jacques",4.5,2.9,15.9,1.6,1.8,6.5,0.433070866141732
"1051","2 galettes des Rois individuelles crues à cuire surgelées",26.5,15.2,34.9,7.8,1.4,6.5,0.283464566929134
"1053","2 Galettes Jambon Fromage - nouvelle recette",14,8.6,12,1.5,1.1,11,0.393700787401575
"1054","2 Galettes Jambon Italien Mozzarella et Tomates Séchées",11,5.8,12,2.3,1.6,9.2,0.47244094488189
"1056","2 Galettes Panées Sarrasin Boulgour Poireaux",14,2,24,2,3.7,6.5,0.511811023622047
"1062","2 garlic baguettes",16.6,10.1,42,4.1,2.1,8.1,0.295275590551181
"1063","2 Garlic Baguettes",15.3,9.5,41.3,2.4,2.8,6.8,0.452755905511811
"1065","2 GooSmoothie Made With Greek YogurCherry",0.21,0,13.92,13.08,0.4,3.38,0.021
"1066","2 GooSmoothie Made With Greek YogurStrawberry Banana",0.21,0,13.92,13.08,0.4,3.38,0.021
"1067","2 GooSmoothiWild Berry",0.21,0,13.92,13.08,0.4,3.38,0.021
"1069","2 gratins aux frutis rouges surgelés",18.1,12.3,17.9,14,1.1,2.2,0.0354330708661417
"1070","2 half ciabatta",4.1,0.7,48.1,1.6,3.5,10.3,0.393700787401575
"1072","2 Higg'Potato ChipChicken & Waffles",32.14,7.14,57.14,3.57,3.6,3.57,1.143
"1073","2 In 1 Dairy SnacStrawberrVanilla",3.57,2.38,14.29,11.9,0,4.76,0.036
"1078","2 limoncello desserts",9,6.7,37.5,23.8,1.2,3.6,0.0787
"1081","2 Meunières Tradition",0.7,0.2,8.9,0.4,0.4,14.8,0.433070866141732
"1084","2 Mini-pots Glace Façon Crème BrûléBoîte De 200 Millilitres",8.7,4.9,37,30,1,5,0.0551181102362205
"1085","2 Mini Baguettes précuites",0.7,0.1,49.6,3.7,3.2,7.6,0.591
"1094","2 panés à la normande",12,3.1,14.1,2,3.9,12,0.55
"1096","2 panés au merlan",8.5,0.8,16.3,0.8,1.2,12.7,0.259842519685039
"1102","2 Pâtés de Foie 1 Pâté de Campagne",25.9,10,2.05,1,0,15.1,0.59
"1105","2 Pâtes Sablées Pur Beurre Pré-étalées",17.3,11.7,59.6,17.6,1.4,5.5,0.0078740157480315
"1106","2 Paupiettes à la Forestière",7.9,2.6,1.9,0.7,0.7,19.4,0.32
"1107","2 pavés d'Autruche",1.2,0.4,1.6,0,0.5,22,0.0393700787401575
"1108","2 pavés de kangourou marinés au vin rouge et épices Deluxe",0.8,0.01,1.2,0.2,3,21.4,0.22
"1109","2 pavés de saumon Atlantique",13.4,2.3,0.5,0.5,0.5,20.3,0.031496062992126
"1110","2 pavés de saumon atlantique Bio",10.4,2.1,0.5,0.5,0,20.6,0.03
"1111","2 pavés de Saumon Bio Monoprix",17,4,0.7,0,0,19,0.047244094488189
"1114","2 pavés de Truite Bio",8.3,2.2,0.5,0.5,0,20,0.03
"1119","2 Pissaladières",15.4,7.6,26.7,5,1.3,4.2,0.18503937007874
"1120","2 Pork & Egg Slices",26.7,9.5,15.9,1.3,1.2,12,0.413385826771654
"1123","2 pork sausages rolls",17.2,7.6,25.4,1.4,3,9.5,0.393700787401575
"1125","2 Quiches Lorraines",16.4,10.7,21.1,2.3,0.8,9.7,0.468503937007874
"1126","2 Quiches Lorraines aux lardons et à la crème fraîche",17.1,11.8,20.7,2,1.3,9.2,0.334645669291339
"1130","2 Roulés à l'emmental",15.8,9.6,27.2,4.3,1.5,9.6,0.381889763779528
"1131","2 Sabayons de langoustines et de Saint-Jacques* au Sauternes - surgelés",6.3,4.2,3.9,2.7,0.7,6.3,0.389763779527559
"1133","2 SchokoladentörtcheMit Flüssigem Kern",25.5,12.1,35.9,28.1,1.9,6.2,0.0944881889763779
"1134","2 scotch eggs",14.6,4.3,14.9,0.7,2.2,9.8,0.31496062992126
"1135","2 Sirloin Steaks",12.7,5.6,0,0,0,21.6,0.0590551181102362
"1137","2 Snack Pork Pies",26.5,10.8,27.3,0.4,0.9,9.5,0.315
"1138","2 Soupes de légumes et semoule de blé",2.3,0.6,5.9,2,1.7,1.9,0.103543307086614
"1139","2 Steak Hachés Pur Veau",15,4.8,0,0,0,19,0.0984251968503937
"1148","2 steaks haches special burger",14,5.9,0,0,0,19,0.110236220472441
"1150","2 tablettes de Chocolat Dessert",25,15,59,56,7.7,6,0.0078740157480315
"1151","2 tartares / saumon atlantique",21,4,2.56,0.6,0.6,19,0.283464566929134
"1153","2 tartelettes au citron",10.1,5,50.4,23.5,4,5.9,0.0338582677165354
"1155","2 tartelettes caramel beurre salé",19.6,6.9,46.3,33.8,2.6,4.8,0.12
"1157","2 Tartelettes Pomme",5.3,2.7,42.9,22.9,3.2,3.1,0.0181102362204724
"1158","2 Tartes Aux Poireaux",13,8,19,2.6,1.3,5.5,0.326771653543307
"1166","2 Tranches de Saumon Fumé origine Ecosse",10.2,2.7,0.7,0.4,0.1,23.6,1
"1171","2"" Mini Neon Worms",0,0,75,50,0,5,0.025
"1173","2% Fat Milk",2.08,1.25,5,4.58,0,3.33,0.05
"1175","2% Grade A Reduced Fat Milk",2.08,1.25,5,5,0,3.33,0.05
"1178","2% Low Fat Cottage Cheese",2.23,1.34,4.46,3.57,0,10.71,0.357
"1183","2% Milk American Singles Reduced Fat Pasteurized Process Cheese Food",14.29,9.52,14.29,4.76,0,19.05,1.333
"1188","2% Milkfat Cottage Cheese",2.21,1.33,4.42,3.54,0,11.5,0.381
"1193","2% Milkfat Reduced Fat Milk",2.086,1.254,5.516,5.348,0,3.844,0.0566
"1194","2% Milkfat Reduced Milk",2.08,1.25,5,5,0,3.33,0.048
"1196","2% Milkfat Strained Low-Fat YogurLingonberry & Strawberry",1.67,1,10,6.67,0,10,0.04
"1197","2% Milkfat Strained Low-Fat YogurPumpkin & Spice",2,1.33,8.67,7.33,0,9.33,0.037
"1198","2% Milkfat Strained Low-Fat YogurVanilla & Cardamon",2,1.33,10,7.33,0,9.33,0.04
"1199","2% Organic Reduced Fat Milk",2.08,1.25,5,4.79,0,3.33,0.052
"1204","2% Reduced Fat MilChocolate",2.08,1.25,10,9.58,0.4,3.33,0.104
"1210","20 canapés apéritifs",16,6.4,19.6,3.8,2.7,9.2,0.539370078740158
"1211","20 Chicken McNuggets",13,1.6,17,0.4,1.4,16,0.47244094488189
"1213","20 Crêpes Demie Lune Jambon Et Fromag1 KilMarque Tante Yvonne",5.7,1.2,18,3.7,0.9,7.1,0.346456692913386
"1214","20 Crêpes emmentaCôté Tabl1 Kilo",5.9,2.1,18.9,3.6,0.9,6.2,0.354330708661417
"1216","20 Crêpes Jambon - Fromag1 KilMarque Cora",5.2,1.2,19.7,3.8,1,5.7,0.362204724409449
"1217","20 crêpes Jambon Fromage",6.6,1.3,18.9,3.9,0.7,6.2,0.33
"1218","20 Croquettes de poisson",7.5,0.8,21,2,0.4,11,0.47244094488189
"1222","20 Mini-feuilletés saucisse - surgelés 350 g",19.9,9.3,18,1.3,2,8.7,0.6
"1224","20 Mini Beurres gastronomiques Doux",82,60,0.6,0.6,0,0.8,0.0196850393700787
"1225","20 mini croque-monsieur",9.1,6.4,15.1,2.6,1.5,9,0.368110236220472
"1227","20 mini fleurs aperitives",18.9,12.2,26.9,5.8,1.8,6.9,0.354330708661417
"1228","20 mini macarons",18.3,4.9,53.6,42.3,4.6,8.3,0.052
"1229","20 Nuggets de Poulet",6.8,1,16,1.3,3.8,13.4,0.354330708661417
"1230","20 nuggets poulet U",10.5,1.4,15.3,0.6,1.2,17.2,0.433070866141732
"1232","20 oeufs frais moyens + 10 gratuits",10.5,3.1,0.3,0.3,0,12.5,0.13
"1236","20 PREMIUM SWISS PRALINES",38,13,46,44,0,8,15.748031496063
"1239","20 Sausage & Biscuits",19.51,6.1,31.71,4.88,1.2,9.76,0.78
"1241","20% fat British pork mince",20,7.1,0.5,0.5,0.5,22.7,0.0708661417322834
"1242","200G Coeur Neufchatel Graindorge",23.9,20,0,0,0,18.4,0.736220472440945
"1245","2013 Salsa",0,0,7.14,3.57,0,0,0.25
"1248","2014 Season's Greetings Collection Pretzel Mix",23.33,6.67,60,46.67,6.7,6.67,0.15
"1249","20g Protein PluBaChocolate Mint CookiWith Other Natural Flavor",12.31,6.15,46.15,30.77,3.1,30.77,0.208
"1252","21 Glorious Grains Organic Bread",3.57,0,50,7.14,10.7,10.71,0.304
"1254","21 Whole Grains And Seeds Organic Bread",4.44,0,48.89,11.11,11.1,11.11,0.4
"1256","21st Century Snack FoodHigh Energy Mix Fine NutRaisins & Berries",23.33,3.33,53.33,40,6.7,10,0
"1264","24 Jumbo Franks Made With PorBeeAnd Chicken",28.57,8.93,3.57,1.79,0,10.71,0.946
"1269","240G Menthe Eucalyptus",0,0,95,67,0,0,0
"1271","240G Salade Nicoise Thon Grand Jury",1.8,0.3,4,1.3,1.8,8.2,0.433070866141732
"1273","25 Quenelles Nature",15.4,2.3,13.9,0.2,0,5.8,0.354330708661417
"1275","250G Agnolo. noir Seiche + Saumon Galileo",4.7,2.3,30,1.5,0,11,0.511811023622047
"1279","250G Fagottini Epin &parm Barilla",15.5,4,49,3.8,70,15,0.106299212598425
"1283","250G Graines Express Lentilles",2.6,0.3,26.5,0.4,6.7,7.4,0.393700787401575
"1284","250G Pistaches Coques Grillees",52,6.1,12,2.3,11,21,0.748031496062992
"1285","250G Raisin Golden Destination Saveurs",0.5,0.1,75,67,3.9,2.5,0.0118110236220472
"1288","250ML Huile De Pepins De Courge Grilles",91,17,0,0,0,0,0
"1290","260G Figatelli Corse Reflets De France",42,17,4.8,4.8,0,28,1.53543307086614
"1291","260G Petits Legumes / Thon Provencale Bledina",2.4,0.6,8.7,1.6,1.1,3.3,0.137795275590551
"1294","28 days matured Beef Sirloin Steak",14.8,6.4,0,0,0,20.6,0.08
"1302","2bq'Original Bbq Sauce",0,0,15.62,15.62,0,0,0.266
"1303","2bq'Spicy Bbq Sauce",0,0,15.62,15.62,0,0,0.266
"1304","2go Organic Seven Nut & Seed ButteChocolate Original Peanut",47.37,10.53,26.32,5.26,10.5,15.79,0.1
"1307","2nd Story Bake ShoBuckwheat Blue Cheese",3.57,0,53.57,0,3.6,10.71,0.571
"1309","2nd Story BakeshoRye Cheddar",3.57,0,50,0,7.1,10.71,0.536
"1310","2x Vegetarische Bratwürste",11.1,3.1,3.4,0.9,3.2,15.4,0.590551181102362
"1312","2X12.5CL Jus Citron Jaune",0.5,0,7.2,2.4,0.3,0.4,0.078740157480315
"1314","2X25CL Blediner Lait Potiron 4 Mois",2.8,1.4,13.5,5.6,0.16,1.9,0.0393700787401575
"1315","2X35G Rocamadour Fermier Eqc Aoc",22.5,13.5,0,0,0,15.8,0.590551181102362
"1316","2X85G Banoffee Gu Chocolat",24.9,13.8,34.8,24.6,1.1,4,0.078740157480315
"1319","3-Körner-Puffer",2.2,0.4,69.1,1,2.2,9.5,1.02362204724409
"1323","3 apple yum yums",23.6,11.7,39.9,19.3,1.2,3.8,0.114173228346457
"1324","3 Apricot hazelnut et vanilla cereal bars",13.8,3,60,21.1,5.5,7.8,0.0393700787401575
"1326","3 Bean Salad",0,0,15.29,9.41,2.4,1.18,0.353
"1335","3 Cheese Seasoned Beef Burgers",16.56,7.95,0.66,0,0,20.53,0.099
"1336","3 Cheese Texas Toast",19.57,5.43,34.78,0,2.2,10.87,0.587
"1339","3 confitures et 1 gelée corse",3.2,0.5,61.5,54,0,2,0.0078740157480315
"1340","3 D'S bugles bacon",32,2.4,55,4,2.1,6,1.19685039370079
"1343","3 filets de poulet",1.5,0.5,0.3,0.1,0,23.8,0.0511811023622047
"1344","3 filets de Poulet",1,0.1,1,0.5,0.5,23,0.03
"1346","3 Frangipanes",21,6.9,57,30,1.7,4.6,0.291338582677165
"1347","3 Fruits Raisins secAmandeNoisettes Daco Bello",23.4,2,41.5,36.6,6,11.7,0.0157
"1348","3 Handmade Filled Thick Tortillas",7.96,2.65,32.74,0.88,4.4,6.19,0.177
"1350","3 In 1 Instant Thai Tea With Crean/Sugar",8.57,1.43,88.57,65.71,0,0,0
"1353","3 Meat Pizza",10.2,3.4,31.97,2.04,1.4,7.48,0.442
"1357","3 Oeufs avec surprise",32,19,56,56,2,6.2,0.0511811023622047
"1359","3 Pack Chocolate Chip Muffins",20,4,46,20,0,6,0.4
"1361","3 Pizza Crusts",7.89,0.88,40.35,1.75,1.8,7.02,0.456
"1362","3 pizzas aux trois fromages",6.2,2.4,33.1,2.2,2.9,8,0.641732283464567
"1363","3 pizzas jambon fromages",7.2,2.8,27.3,4.2,2.1,10.7,0.503937007874016
"1364","3 Pizzas Margherita à la préparation alimentaire au fromage",6.3,1.2,32,4.9,1.7,6.3,0.62992125984252
"1368","3 Suppersoft White Sandwich Rolls",1,0,64,2,18,6,0.64
"1371","3.25% Milkfat Whole Homogenized Milk",3.39,2.12,5.51,5.08,0,3.39,0.053
"1372","30 Fish Fingers Cod",9.1,0.6,20.4,1.1,1,13,0.275590551181102
"1374","30 mini-feuilletés",20,9.5,29,4,1.5,5.5,0.194488188976378
"1380","30 Panach' Fruits",18,2,57,31,1,5,0.248031496062992
"1382","300G Accra Morue +sauce",12,1,28,1.5,1.1,9.9,0.826771653543307
"1387","300G Pois Chiches Au Naturel",1.6,0.3,10,0,4.1,6.5,0.196850393700787
"1392","33 petits-beurre apéritifs au comté et au poivre",26,18,52,5,6,10,1.14173228346457
"1394","330G Fourre Rond Chocolat Grand Jury",18,9.1,72,34,2.8,6,0.228346456692913
"1396","35 Boulettes Orientales Halal Surgelées",17,7.7,2.1,1.2,2.1,14,0.433070866141732
"1399","350G Nem Pate Imperial+sauce",16,3,16,1.1,4.2,6.4,0.433070866141732
"1408","360G Ravioli Au Poulet",2.2,0.3,15.1,5,1.3,2.4,0.433070866141732
"1413","365 Everyday ValuSkim Milk",0,0,5.42,5,0,3.33,0.054
"1414","365 Organic Everyday ValuCherry Fruit Strip",0,0,77.78,55.56,5.6,0,0.083
"1416","366 Everyday ValuOrganic Peach Fruit Strip",0,0,77.78,55.56,5.6,0,0.083
"1418","37% Cacao Milk Chocolate",32.5,20,60,52.5,2.5,5,0.038
"1419","37% milk organic chocolate",40,24,49,48,0,6.5,0.078740157480315
"1421","39% Milk ChocolatToasted Whole AlmondZero Added Sugars",40,17.5,45,7.5,17.5,10,0.075
"1424","3D's BugleGoût Bacon",32,2.4,55,3.5,2.1,6,1.16929133858268
"1425","3D's BugleGoût Cacahuète",38,4,48,4,3,8.5,0.688976377952756
"1429","3D's BugleGoût Nature (Format Familial)",33,2.5,55,3,2,5.5,1.02362204724409
"1433","3D's Bugles goût Jambon-Fromage de l'Espace",32,2.5,55,6,1.8,6,0.78740157480315
"1435","3D's Bugles Goût Nature",33,2.5,55,3,2,5.5,1.02362204724409
"1437","3D's Bugles goûts salemmentacacahuète",29,3.5,57,3.1,2.5,8.3,0.866141732283465
"1438","3D'S cacahuetes sachet 2x85g",38,4,48,4,3,8.5,0.688976377952756
"1441","3D bugles goût paprika",32,2.4,56,5,2.2,6,0.952755905511811
"1442","3D Goût Fromage",32,2.5,56,4,2.1,5.5,0.779527559055118
"1444","3in1 frappe",3.1,2.7,73.6,69.4,4.3,10.4,0.31496062992126
"1447","3K Protein Shake Stracciatella",3.4,1.8,3.2,3,2.3,82.1,1.1
"1448","3K Protein Vanille",4.4,3.1,4.7,4.2,3,76.9,0.1
"1449","3min Black Bean Sauce",2.5,0.62,13.75,5.62,1.9,2.5,0.525
"1452","3pommes",0.2,0.05,8.4,7.1,1.4,0.2,0.00236220472440945
"1453","3x Concentrate Liquid CreameFrench Vanilla",30,0,60,60,0,0,0
"1454","3X20CL Mini Choco Noisette Bjorg",4.2,0.8,14,8.5,0.5,0.9,0.0905511811023622
"1455","4-korn",3.5,0.6,60,0.5,12,11,0.00393700787401575
"1456","4 / 4 Salsifis Coupes Daucy",0.2,0,4.7,3.6,2.7,1.3,0.102362204724409
"1458","4 assiettes Blédichef x2 purée aux épinards et saumon du Pacifique x2 spaghetti à la bolognaise des tout-petits",2.1,0.8,7.8,1,1.3,2.5,0.133858267716535
"1459","4 bacon cheese",13,5.5,22,4,1,15,0.55
"1460","4 baguettes viennoises",7.4,0.7,56.8,9.2,2.4,9.3,0.47244094488189
"1463","4 Bases de pizza",7,0.9,55,0.5,3.4,7.8,0.47244094488189
"1470","4 best vanille macadamia crème glacée",22,14,30,28,2.5,5.1,0.0511811023622047
"1472","4 Big Colin d'Alaska",8.6,0.7,20,0.6,1,12,0.433070866141732
"1473","4 bilinis",11.8,2,35.3,3.3,1.7,6.5,0.429133858267717
"1474","4 biscuits sésame",22,2.4,60,20,4.9,9.9,0.224409448818898
"1479","4 blueberry muffins",16,1.1,52.2,35.4,1.9,4.3,0.15748031496063
"1480","4 bonshommes de Neige",23.1,20.7,13.7,8.2,0.1,3.3,0.04
"1481","4 Bouchées Traiteur",34.1,23.1,48.2,1,2.3,7.1,0.590551181102362
"1482","4 boudins blancs au Porto",14,5.3,6.6,2,0,11,0.590551181102362
"1483","4 British lamb chops",18.9,9.6,0,0,0,18.5,0.118
"1484","4 British lamb loin chops",17.9,8.4,0,0,0,13.7,0.05
"1487","4 Brusselse wafels",15.2,1.5,37.7,5.7,2.4,6.1,0.354330708661417
"1495","4 Cheese Blend Rising Crust Pizza",6.77,3.01,30.83,3.76,1.5,9.02,0.602
"1498","4 Cheese Mashed Potatoes",7.83,3.705,69.7,3.705,4.1,10.1,1.821
"1500","4 Cheese Mexican Blend",32.14,21.43,3.57,0,0,21.43,0.714
"1501","4 Cheese Tortelloni",4.93,2.11,42.96,0,0.7,11.97,0.106
"1506","4 Ciabattines",1.6,0.3,49.4,2.6,3,8.7,0.433070866141732
"1508","4 Citrons",0.3,0.1,2.5,2.2,2,0.8,0.00393700787401575
"1509","4 coeurs fondants au chocolat (lot de 2) Gü",25.8,14.79,42.8,37.3,3.1,6.16,0.189
"1511","4 Cônes Crème brûlée",12,9.8,43,29.9,0.6,3.5,0.13
"1516","4 Cordons Bleus de PouleSurgelé",8.5,1.6,12.8,3.5,1.5,13.1,0.622047244094488
"1518","4 Corner CruncMulti-Grain CereaOriginal",4.69,0,78.12,18.75,6.2,9.38,0.438
